name,definition,difficulty
上下,上升下降。,C1
上下,增減。,C1
上演,演出、放映。,C1
上癮,特別喜愛某種事物或慣用某種食物而成為癖好。,C1
上漲,水位或物價升高。,C1
稍微,略微。,C1
燒香,燃香禮神拜佛。,C1
蛇,爬行綱有鱗目蛇亞目的動物總稱。體細長、無四肢、具鱗片，卵生或卵胎生，有毒或無毒。,C1
舌頭,具有攝食、分辨滋味、協助發音、咀嚼的器官。,C1
捨不得,愛惜而不忍割捨或使用。,C1
捨得,願意割棄，不吝惜。,C1
射,放箭使中目標物。,C1
射,用推力或彈力等送出弓箭、炮彈或某種物體。,C1
射,光線映照。,C1
設定,預先設置訂定。,C1
設法,籌劃方法，想辦法。,C1
社工,社會工作的縮稱。,C1
社工,從事社會工作的人。,C1
社交,社會中，人與人的交際往來。,C1
設立,設置建立。,C1
社群,具有共同興趣或特徵的群體。,C1
攝氏,攝氏溫標的簡稱，由攝爾修斯制定，符號為℃，以水冰點為0℃、沸點為100℃。,C1
社團,二人以上為一定目的而集合的團體。,C1
攝影,拍攝人物影像。,C1
身旁,身體旁邊。,C1
深入,進入深遠。,C1
身心,肉體與精神。,C1
身影,形體的影像。,C1
深遠,深微遠大；意旨深奧遼闊。亦作「深邃」。,C1
神話,關於神靈、天地起源及自然現象的傳說故事，具浪漫色彩。,C1
神經,人體的感應組織，分布全身，主知覺、運動及聯絡各部器官相互間的關係。,C1
神祕,高深莫測，超乎尋常理性認識之外。,C1
神奇,神妙奇特，不可思議。,C1
神聖,如神一般的聖明。形容至為莊嚴尊貴，不可侵犯。,C1
神仙,道家稱得道而神通變化莫測的人。後泛指神明、仙人。,C1
腎臟,五臟之一。位於腰部，左右各一，具過濾血液、產生尿液及分泌激素功能之器官。,C1
升,由下而上。,C1
升,量詞。表示容量的單位，也稱為「公升」。一升等於一千毫升。,C1
生存,活著，讓生命持續。,C1
生動,靈活而不呆板、有變化。,C1
生火,使柴、煤炭等燃燒起來。,C1
生理,生意、買賣。,C1
生態,生物與其生活環境、生物與生物間的交互作用現象。,C1
聲響,聲音。,C1
升學,各級學校畢業生，進入較高層級的學校就讀，稱為「升學」。,C1
繩子,繩索。以兩股以上纖維擰成的長條狀物，用於捆綁。亦作「繩兒」。,C1
剩餘,剩下、多出來的。,C1
詩,文體名。一般與「文」相對。指以精粹而富節奏的語言文字來表現美感、抒發情緒的藝術性作品。,C1
詩,詠誦。,C1
師父,老師的通稱。,C1
師傅,老師的通稱。,C1
師傅,稱有專門技藝的人。,C1
失去,失掉。,C1
詩人,《詩經》的作者。,C1
詩人,擅長作詩的人。,C1
失業,失去工作或找不到工作而賦閒在家。,C1
師長,眾官之長。,C1
師長,對老師的尊稱。,C1
獅子,哺乳綱食肉目動物。體黃褐色，雄獅有鬣，吼聲洪大，棲息於非亞地區，號稱獸王。,C1
失蹤,下落不明。,C1
食材,烹飪食物的材料。,C1
時光,時間，日子。,C1
實話,真話。,C1
時機,適當的時刻或機緣。,C1
實踐,實行、履行。,C1
時刻,時間、時候。,C1
時空,時間及空間。,C1
實力,實際的力量。,C1
十全十美,比喻圓滿美好毫無缺陷的境界。,C1
時速,運動的物體每一小時所經過的距離。,C1
實習,實地練習及操作。,C1
實驗,實地的試驗。,C1
石油,由地底產出的天然原油，為含碳氫化合物的黏稠液體，經分餾可提煉多種燃料與工業原料。,C1
實在,誠實、可靠。,C1
實在,的確、真正。,C1
實在,實際、其實。,C1
石子,小石頭。,C1
十足,到達非常充足的程度。,C1
使,命令、派遣、出使,C1
使,讓、以致於,C1
使,使用、役使,C1
使得,可以、可行。,C1
使得,致使。,C1
始終,自始至終。,C1
始終,終究、還是。,C1
士兵,軍隊中的基層戰士。目前我國軍中士兵分為上等兵、一等兵、二等兵等。,C1
世代,朝代，年代。,C1
示範,將可供大家學習的方法和典範加以說明及表現。,C1
是非,事理的對與錯。,C1
是否,對或錯。,C1
事故,變故或意外災禍。,C1
事件,事情、事項。,C1
視覺,眼睛與物體形像接觸所生的感覺。是由於眼球網膜上錐狀細胞和柱狀細胞受光波的刺激所引起的反應。,C1
勢力,權力、威勢。,C1
勢力,泛指軍事、政治、經濟等方面的力量。,C1
市民,城市中的居民。,C1
事實上,實際上。,C1
視為,當作，看作。,C1
事務,事情、雜務。,C1
事先,事情發生之前。亦作「事前」。,C1
視線,看東西時，目光和物體之間連成的直線。,C1
事項,事情的項目。,C1
試驗,實際察看某種事物，進而明瞭它的功用。,C1
式樣,樣子、形狀。,C1
視野,以眼睛注視某一點時，視力所及的範圍。可由視野計測量視野的範圍。,C1
適用,合於應用。,C1
收藏,收集儲藏。,C1
收穫,割取成熟的農作物。,C1
收穫,指獲得的成果或利益。亦作「收獲」。,C1
收拾,把散亂的東西加以收集整理。,C1
收拾,準備、布置。,C1
手背,手掌的反面。,C1
手臂,腕以上到肩胛的部分，分上下兩段，肘以上是上臂，肘以下是下臂。,C1
手冊,介紹一般性或專業性知識的小冊子。,C1
手電筒,手持式照明器具，內裝電池供電，具聚焦功能，便於隨身攜帶使用。,C1
手段,本領、方法、手法。,C1
手工,用手的技能所作成的工藝、物品。,C1
手工,手藝。,C1
守護,守衛保護。,C1
手忙腳亂,形容做事慌亂，失了條理。亦作「腳忙手亂」。,C1
手勢,以手作出各種姿勢來表達意思。,C1
手腕,手與臂相接的部分。,C1
手腕,手段、本事。,C1
手下,部下。,C1
手心,手掌的中心部分。,C1
手續,辦事的程序與方法。,C1
手掌,腕關節到手指間的中心部分。,C1
售,賣出。,C1
受害,遭受禍害。,C1
受苦,吃苦。,C1
壽命,生命，生存的期限。,C1
梳,整理頭髮的用具。,C1
書本,書冊。,C1
書籍,書本冊籍的總稱。,C1
書面,用文字表達。,C1
書面,書的封面。,C1
舒適,舒服安適。,C1
書寫,用筆寫。,C1
書信,往來通問的信件。,C1
屬,連接、附著或歸屬於某方,C1
屬,生物分類學中的「屬」,C1
屬,類別、種類,C1
屬,親眷、親屬,C1
屬,部下、隨從,C1
屬,用十二生肖記生年,C1
暑期,暑假期間。,C1
屬於,歸於、關於。,C1
束,量詞。計算成束物品的單位。,C1
束,聚集成一束的東西。,C1
束,捆縛、捆紮。,C1
數據,經由調查或實驗得到，而尚未經過有效處理的數值。,C1
樹林,成片聚集生長的樹木。,C1
數目,通過單位標示所表現出來的具體數量概念。,C1
數位,以固定數目及位數表示可數量的數值表現方式。,C1
數位,數的位置。如個位、十位、百位等。,C1
樹葉,樹木的葉子。,C1
樹枝,樹木的枝條。,C1
摔,用力扔、丟。,C1
摔,墜落、掉落。,C1
摔,跌倒。,C1
摔跤,跌倒。也作「摔交」。,C1
率領,帶領、引導。,C1
雙胞胎,由同一母體一次產下的兩個幼體，分為同卵與異卵兩類。,C1
雙親,父母。,C1
水分,含水的成分。,C1
水溝,疏通流水的溝道。,C1
水管,輸送水的管子。,C1
水庫,用以貯水、調節水流的建築物。可供灌溉、防洪、發電等用途。,C1
水平,靜止時的水面。,C1
水災,因久雨、河水氾濫、融雪或山洪暴發等因素而造成的災害。,C1
稅,國家向人民徵收所得的一部分，作為國家經費。,C1
說服,以言詞遊說，使人悅納。,C1
稅制,政府制定的稅收制度。,C1
順,遵循。,C1
順,依從。,C1
順,沿著同一個方向。,C1
順,適合、不違逆。,C1
順,趁便。,C1
順,流利、通暢。,C1
順,依序。,C1
順道,順便。,C1
順道,順路。,C1
順序,次序。,C1
順眼,美觀。,C1
說謊,說假話騙人。,C1
碩士,大學畢業後，經研究所修業、論文考試及格後所獲之學位。,C1
私底下,不公開，較罕為人知的情況下。,C1
私立,由私人經費設立的事業。如私立學校、私立醫院等。,C1
思念,懷想、想念。亦作「思憶」。,C1
私人,個人。相對於公家而言。,C1
私事,個人的事。,C1
思想,想法、念頭。,C1
寺,佛教的廟宇，僧人所居住的地方。,C1
四方,東、南、西、北。泛指四處各地。,C1
四方,呈正方形或正方體的。,C1
似乎,好像。,C1
寺廟,佛寺的通稱。,C1
蒐集,搜求聚集。,C1
搜尋,搜求尋覓。,C1
俗話,流行通俗的語句。,C1
俗氣,粗俗、庸俗。,C1
訴苦,向他人訴說自己的困難、苦衷。,C1
宿醉,酒醉後隔日仍未清醒的狀態。亦稱為「宿酒」。,C1
痠痛,痠軟疼痛。亦作「痠疼」。,C1
算命,根據人的生辰八字，以陰陽五行推斷人的命運吉凶禍福。,C1
算帳,計算帳目，也作「算賬」。,C1
隨地,不拘何地、到處。,C1
隨機,不預設立場，沒有特定的對象。,C1
隨口,順口、信口。,C1
隨身,帶在身上。,C1
隨身,跟在身邊。,C1
隨手,順手處理。,C1
隨意,任意，不受拘束。,C1
隨著,跟隨，伴隨。,C1
碎,破裂。,C1
碎,細小、不完整的。,C1
歲數,年齡。,C1
歲月,年月、時光。,C1
損壞,損毀、破壞。,C1
損失,損毀丟失。亦指損毀丟失的物品。,C1
縮小,由大變小。,C1
所謂,所說的。,C1
塌,（底部）脫落、下陷。,C1
塌,（支架）垮落。,C1
他人,別人。,C1
塔,一種西式點心。為英語tart的音譯。指上層無皮露餡的小甜餅或水果派。,C1
踏,用腳踩著地或東西。,C1
胎,人或其他哺乳動物母體內的幼體。,C1
胎,量詞。計算生育次數的單位。,C1
胎,參見「輪胎」條。,C1
抬頭,舉起頭來。,C1
太空,天空。,C1
太空人,在太空中操作太空船、從事太空探險研究的人。,C1
太平洋,世界最大海洋，位於美洲與亞、澳之間。因麥哲倫航行時見其平靜而得名。,C1
貪,愛財，不擇手段的求取財物。,C1
貪,對各種事物不知滿足的追求。,C1
貪心,貪得無厭，不知滿足。,C1
談話,說話。,C1
談論,言談議論。,C1
彈性,物體受外力作用時，會產生形變，當外力除去後，可恢復原狀，稱為「彈性」。,C1
坦白,毫無隱瞞。,C1
毯子,用來保暖或裝飾的棉毛織品。,C1
嘆,呼出長氣，以發抒心中的憂悶感傷。,C1
炭,含碳物質在不完全燃燒或加熱時所得到的殘留物。,C1
嘆氣,心中憂悶或不快而吐出長氣。,C1
探討,深入研究。,C1
堂,專門用途的房屋。,C1
堂,量詞。用於計算：(1)成套物品，如家具、瓷器。(2)分節課程。,C1
逃避,閃躲一旁而不敢面對事實。,C1
逃跑,逃亡、逃走。,C1
逃生,逃離危險環境以求生存。亦作「逃命」。,C1
桃子,桃的果實。,C1
討,索取。,C1
討,請求。,C1
討,找。,C1
套房,含有整套盥洗衛浴設備的臥房。,C1
特產,某地特有的名產或產物。,C1
特地,格外的。,C1
特地,專為其事。,C1
特定,特別指定或劃定。,C1
特殊,特別的、不同於一般的。,C1
特有,特別具有、獨特的。,C1
特徵,事物特殊的徵象、標誌。,C1
特質,異於其他眾物的性質。,C1
疼愛,關切憐愛。,C1
提及,提到、說到。,C1
提前,將預定的時間向前挪移。亦作「提早」。,C1
提問,提出問題來問。,C1
提早,將預定時間挪前。亦作「提前」。,C1
體會,設身處地的深入了解和領會。,C1
體貼,關懷、體諒。設身處地為他人著想，使對方感到舒適滿意。,C1
體溫,身體的溫度。人類正常的體溫維持在攝氏三十六度至三十七度。,C1
體型,人體或畜體的形態。,C1
體驗,察驗。,C1
體驗,體會、感受。,C1
體育,以鍛鍊體能、增進健康為主的教育。,C1
體育,各種體育活動。如賽跑、體操、球類運動等。,C1
替代,接替代理。,C1
添,增加。,C1
天才,天賦優越、卓絕的才能。,C1
天才,具有天賦才能的人。,C1
天賦,天生的才能，自然的稟賦。,C1
天黑,天色暗黑。,C1
天亮,破曉、天明。,C1
天然,本然，天生如此。,C1
天使,基督教稱上帝的使者為「天使」。在西方的文學藝術中，其造形多為帶翅的小孩或女子。,C1
天使,比喻可愛的小孩或女子。,C1
天堂,宗教謂人死後所投生的快樂世界。,C1
天堂,比喻幸福快樂的天地。,C1
天下,泛稱全世界。,C1
天性,天生的本性。,C1
天災,天然的災害。如水災、旱災、地震等。,C1
天真,心地純真，性情直率，沒有做作和虛偽。,C1
田地,種植農作物的土地。,C1
甜美,甘甜味美。,C1
甜美,形容外型秀美或聲音悅耳。多用於女子。,C1
甜蜜,極言味道甜美。,C1
田野,田地與原野。,C1
田野,鄉間。,C1
挑剔,苛求責備，吹毛求疵。,C1
挑選,選擇。,C1
調,樂律、韻律或語音的聲調,C1
調,說話、讀書或朗誦的腔調,C1
調,合適、和諧或使和解,C1
調,混合、配合或平均,C1
調味,調理食物的滋味。,C1
鐵馬,掛在屋簷下，用鐵片做成的裝飾品，風吹時叮噹作響。,C1
聽從,聽命、服從。,C1
聽覺,耳中受聲音的刺激，由神經傳於大腦所形成的知覺。,C1
聽眾,聆聽演說、演唱或廣播的大眾。,C1
停頓,中止或暫停。,C1
停留,停住不前進。,C1
庭園,房屋周圍的空地，通常可種植花木，作為休閒活動的場所。,C1
庭院,牆內屋前的空地。,C1
挺,很、甚。,C1
通風,使空氣流通。,C1
通俗,淺顯易懂且適合大眾的水準。,C1
通通,全部、所有的。亦作「統通」、「統統」。,C1
通往,通到、前往。,C1
通訊,互通訊息。,C1
通用,沒有時、地、人的限制，可以共同使用。,C1
銅,化學元素（Cu），原子序29。紅棕色金屬，具延展性，導電導熱佳，廣泛用於工業及製造合金。,C1
銅,化學元素，符號Cu，原子序29。呈紅棕色，具延展性，為導電、導熱良好的金屬，廣泛用於工業與製造合金。,C1
同伴,結伴同行的人。,C1
同伴,同夥共事的人。,C1
同行,同道而走，結伴而行。,C1
同理,相同的道理。,C1
同年,年歲相同。,C1
同年,同時。,C1
同鄉,同一鄉里或同籍貫的人。,C1
同性戀,一種性傾向，以同性者作為情慾或親密關係對象。,C1
同性戀,一種自我身分認同，為「同性戀者」的簡稱。,C1
同志,特指為追求共同理想而犧牲奉獻，同屬一個政黨的成員。,C1
